,012025_COL_SAN_T5_568_OFAV_S1,012025_COL_SAN_T5_569_DLAB_S2,012025_COL_SAN_T5_570_DLAB_S3,012025_COL_SAN_T5_571_DLAB_S4,012025_COL_SAN_T5_572_OFAV_S5,012025_COL_SAN_T5_573_PSTR_S6,012025_COL_SAN_T5_574_MCAV_S7,012025_COL_SAN_T5_575_DLAB_S8,012025_COL_SAN_T5_576_PSTR_S9,012025_COL_SAN_T5_577_PSTR_S10,012025_COL_SAN_T5_578_MCAV_S11,012025_COL_SAN_T5_579_DLAB_S12,012025_COL_SAN_T5_580_OFAV_S13,012025_COL_SAN_T5_581_MCAV_S14,012025_COL_SAN_T5_582_PSTR_S15,012025_COL_SAN_T5_583_MCAV_S16,012025_COL_SAN_T5_584_OFAV_S17,012025_COL_SAN_T5_585_OFAV_S18,012025_COL_SAN_T5_586_DLAB_S19,012025_COL_SAN_T5_587_PSTR_S20,012025_COL_SAN_T5_588_MCAV_S21,012025_COL_SAN_T5_589_MCAV_S22,012025_COL_SAN_T5_590_PSTR_S23,012025_COL_SAN_T5_591_MCAV_S24,012025_COL_SAN_T5_592_PSTR_S25,012025_COL_SAN_T5_593_MCAV_S26,012025_COL_SAN_T5_594_MCAV_S27,012025_COL_SAN_T5_595_MCAV_S28,012025_COL_SAN_T5_596_OFAV_S29,032024_COL_SAN_T5_128_MCAV_S1,032024_COL_SAN_T5_129_MCAV_S2,032024_COL_SAN_T5_130_MCAV_S37,032024_COL_SAN_T5_131_MCAV_S3,032024_COL_SAN_T5_132_MCAV_S4,032024_COL_SAN_T5_133_MCAV_S5,032024_COL_SAN_T5_134_MCAV_S6,032024_COL_SAN_T5_136_MCAV_S7,032024_COL_SAN_T5_139_OFAV_S17,032024_COL_SAN_T5_140_OFAV_S18c,032024_COL_SAN_T5_141_OFAV_S19,032024_COL_SAN_T5_143_DLAB_S40,032024_COL_SAN_T5_144_PSTR_S9,032024_COL_SAN_T5_146_DLAB_S12,032024_COL_SAN_T5_147_PSTR_S10,032024_COL_SAN_T5_148_DLAB_S13,032024_COL_SAN_T5_149_DLAB_S14,032024_COL_SAN_T5_150_MCAV_S8,032024_COL_SAN_T5_154_PSTR_S38,032024_COL_SAN_T5_158_DLAB_S15,032024_COL_SAN_T5_159_DLAB_S16,032024_COL_SAN_T5_160_DLAB_S41,032024_COL_SAN_T5_161_DLAB_S42,032024_COL_SAN_T5_162_PSTR_S39,032024_COL_SAN_T5_163_PSTR_S11c,032024_COL_SAN_T5_166_OFAV_S20,032024_COL_SAN_T5_167_OFAV_S21,Sum
2842327,240.72193094216215,0.0,0.0,0.0,190.53879608061695,20.551105929741375,0.0,0.0,56.96382796923953,75.95852057108654,0.0,0.0,187.71911132758,0.0,209.5515776885377,0.0,164.4640234948605,437.749452813184,721.5863939861712,54.10377103284099,0.0,0.0,571.2831180079727,0.0,92.26215738447856,0.0,0.0,0.0,92.99882930885458,56.82698765304541,0.0,183.1791049489941,0.0,83.24819313580808,0.0,0.0,0.0,210.3559870550162,271.39169662026876,277.4592134956161,81.09838269118944,0.0,277.48956397944164,197.2952613265416,119.56001912960306,96.68725299428337,0.0,814.3552139885778,64.55474829516778,0.0,160.31795150941215,118.51599017739474,208.9888200567913,31.8849082352341,437.75535729175357,565.065189227928,7372.482458349395
3424631,240.72193094216215,0.0,0.0,0.0,128.61368735441647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.4697899068,0.0,0.0,0.0,146.84287812041117,122.31234710956612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.2901235243274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.76281571900705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.0135726766903
224372,234.85066433381672,538.0484665618702,479.08781679681886,434.7243422751445,447.76617078944986,360.5784949490986,207.81834489095004,521.3561916594102,185.13244090002848,288.6423781701289,540.1308510545618,445.15243711761957,421.09962811322,322.88748680088315,229.4228479865887,292.74004683840747,340.67547723935394,283.2496459379426,872.2974762744221,100.09197641075582,272.1150139458945,189.2443391258557,305.2218271615176,659.6439952099698,313.6913351072271,405.8799654119682,315.370681847587,406.4327951419327,382.93635597763654,144.65051402593377,397.88959359556907,505.3216688248113,209.82355746304242,370.832860332236,214.08815803177762,0.0,264.61443471741387,388.3495145631068,277.4226232118303,369.9456179941549,610.8261164400225,389.2186435730272,337.813382235842,301.9215362724349,239.12003825920613,290.06175898285005,1342.1162241796894,165.69132059507862,287.56206058756555,202.54043575128034,260.98271175950816,223.99522143527605,375.79641037734945,259.330586979904,750.4377553572917,303.20571129303454,20279.8479508693
1334117,234.85066433381672,0.0,0.0,0.0,176.24838637457069,20.551105929741375,0.0,15.25244177726998,68.35659356308744,48.613453165495386,0.0,55.184186419539614,91.32281091611999,0.0,46.96845706812052,0.0,88.1057268722467,115.87485515643105,0.0,70.33490234269328,0.0,0.0,44.91943871433656,0.0,0.0,94.11709342886219,0.0,191.26249183149775,180.5271392466001,0.0,0.0,0.0,0.0,0.0,144.65416083228217,0.0,0.0,161.81229773462783,78.40204569029986,0.0,58.66691513830725,0.0,108.58287286152064,50.81847640229102,83.17218722059343,126.90201955499691,0.0,56.4055559472608,0.0,86.80304389340587,91.34394911582785,100.73859165078554,26.842600741239245,63.7698164704682,156.3411990327691,137.82077786047023,3075.5662572875763
3118654,234.85066433381672,63.29981959551416,44.914482824701764,71.90928969964797,238.1734951007712,35.4973647877351,142.1914991359132,0.0,0.0,0.0,87.1178792023487,60.70260506149358,202.9395798136,122.17364365438821,30.7101450060788,165.88602654176424,258.44346549192363,302.56212179734774,86.77304737808387,35.16745117134664,0.0,205.70036861506054,0.0,131.92879904199395,0.0,111.76404844677384,129.38284383490748,191.26249183149775,213.35025547325463,0.0,135.2824618224935,82.11477118403182,209.82355746304242,136.2243160404132,69.43399719949545,0.0,0.0,210.3559870550162,265.36077002870724,203.47008989678517,18.980472544746466,0.0,0.0,0.0,67.57740211673216,60.429533121427106,53.99318143251624,0.0,0.0,86.80304389340587,98.80059802324237,36.739956954992365,65.18917322872389,0.0,177.18669223713832,289.4236335069875,5433.89102558986
1892255,234.85066433381672,337.5990378427421,107.79475877928424,114.4011427039854,76.21551843224678,61.653317789224126,153.12930676175267,55.46342464461811,71.20478496154942,91.15022468530384,95.82966712258357,272.2419863363954,208.01306930894,122.17364365438821,171.61551621044038,1141.6861826697893,229.0748898678414,128.74983906270117,470.4012568390863,59.514148136125094,98.26375503601744,263.2964718272775,111.72270654591401,324.74781302644664,132.85750663364914,1329.4039446826782,105.12356061586235,191.26249183149775,235.232332957691,3538.771503848737,175.0714211820504,138.9634589268231,228.89842632331903,1831.4602489877777,3923.020841771493,0.0,176.40962314494257,0.0,150.7731647890382,0.0,157.02027287017532,0.0,144.77716381536086,98.6476306632708,109.16349572702889,138.98792617928234,88.70308378199096,56.4055559472608,105.63504266482002,156.24547900813056,93.20811134268149,133.92306890045606,92.03177396996313,38.26188988228092,260.5686650546152,165.38493343256428,18997.00574551392
196137,234.85066433381672,137.149609123614,107.79475877928424,150.3557875538094,176.24838637457069,147.59430622268803,371.8854592785422,56.85001026073356,250.64084306465395,258.2589699416942,0.0,75.41838810670414,192.79260082291998,104.72026598947562,290.84313799874633,195.160031225605,229.0748898678414,77.2499034376207,511.50427928133655,275.92923226748906,158.73375813510512,271.52448657187995,385.8464607513525,101.48369157076458,247.26258179040252,117.64636678607772,161.72855479363434,175.3239508455396,278.99648792656376,149.81660381257427,143.24025369440488,94.74781290465211,247.97329518359564,98.38422825140954,104.15099579924316,175.48037753349794,143.33281880526584,0.0,241.23706366246108,203.47008989678517,148.39278534983598,164.66942612704995,343.845764061482,233.16712702227642,155.9478510386127,169.2026927399959,73.27646051555774,324.3319466967496,311.0365145130811,254.6222620873239,149.13297814829036,101.92375155255948,264.591350163644,248.70228423482595,270.9914116567998,206.73116679070537,10765.267175345145
10442,234.85066433381672,105.49969932585692,50.903080534662,45.76045708159416,395.3680018672802,110.22865907770374,306.25861352350535,116.47319175369802,435.77328396468243,309.9107639300331,121.96503088328816,60.70260506149358,304.4093697204,410.15437512544617,326.972720358839,214.6760343481655,352.4229074889868,244.62469421913224,228.3501246791681,462.58724233079045,113.38125581078936,131.64823591363876,436.52480186496297,172.5222756702998,402.2630061963265,111.76404844677384,566.0499417777203,199.23176232447682,257.11441044212734,180.8131425324172,222.81817241351868,303.19300129488676,209.82355746304242,310.2887198698301,231.4466573316515,313.3578170241035,396.9216520761208,307.4433656957929,331.700962535884,277.4592134956161,296.78557069967195,486.52330446628395,488.62292787684294,295.94289198981244,722.5583764789054,574.0805646535574,77.13311633216605,324.3319466967496,622.0730290261622,538.1788721391163,320.6359030188243,238.2171402565634,193.65019106179741,416.62946760705887,218.87767864587678,316.98778907908155,16444.886289816997
2685818,228.97939772547133,395.62387247196347,152.70924160398602,124.20695493575558,328.67942323906425,170.01369450967863,120.31588388423424,1673.6088386513513,56.96382796923953,151.91704114217308,932.1613074651311,581.2734302858173,243.52749577632,0.0,46.96845706812052,146.37002341920373,111.60058737151249,283.2496459379426,420.16422940966925,40.57782827463074,1300.1050666303847,0.0,127.84763326388098,263.8575980839879,99.64312997523685,258.822006929371,0.0,454.24841809980717,109.41038742218186,77.49134679960737,334.22725862027806,252.66083441240565,190.74868860276584,151.36035115601467,104.15099579924316,325.89212970506765,319.7424419502084,0.0,108.5566786481075,295.9564943953239,301.9620632118756,0.0,0.0,206.26322775047532,249.51656166178032,66.47248643356981,1990.0344013698843,52.880208700557006,64.55474829516778,0.0,173.36708709738755,261.92033829204235,111.20506021370545,263.5819080779352,521.1373301092304,0.0,15246.528062848742
335928,223.1081311171259,1993.944317258696,2269.6785320749295,1611.4218100875657,624.0145571640205,2804.2918182310727,371.8854592785422,5253.77289946145,598.1201936770151,966.1923816642208,2099.5408887766034,3386.4695732790815,324.70332770176003,890.1222609105428,1436.1508988136852,663.544106167057,187.95888399412627,251.0621861722673,1150.884628383007,351.6745117134664,3461.9076774227688,658.2411795681938,1512.2877700493307,771.2760559378108,476.0727321039093,1105.8758477891306,655.0006469142193,765.049967325991,437.6415496887274,392.6228237846774,1002.6817758608341,593.7529608691533,495.9465903671913,317.85673742763083,295.0944880978556,1002.745014477131,562.3056737745044,242.71844660194174,235.20613707089956,332.95105619473935,1116.3968851319057,269.45906093517266,705.7886735998842,1070.1773265894226,758.946208387915,447.17854509856056,4149.761658670534,881.3368116759501,404.9343302151434,763.8667862619716,829.5521909498652,2192.545818281803,1054.5307434058275,1215.877834036927,885.9334611856916,413.46233358141075,59935.525165260864
2800062,223.1081311171259,58.0248346292213,56.891678244622234,81.71510193141815,119.0867475503856,54.180188360227255,0.0,84.58172258304262,0.0,51.651793988338845,113.25324296305331,577.5944845245147,162.35166385088002,0.0,19.87127029805099,0.0,223.20117474302498,128.74983906270117,45.67002493583361,0.0,98.26375503601744,0.0,167.0081695789436,314.5994438693702,0.0,105.88173010746995,0.0,262.9859262683094,169.58610050438187,72.32525701296689,159.15583743822765,63.16520860310141,0.0,143.79233359821396,0.0,0.0,143.33281880526584,0.0,295.51540298651486,0.0,165.6477603905146,0.0,78.42096373332046,53.80779854360225,67.57740211673216,84.60134636999796,192.83279083041515,0.0,117.3722696275778,86.80304389340587,93.20811134268149,408.8801661120118,36.4292438631104,40.387550431296525,239.723171850246,220.51324457675238,5881.748746272888
2942965,223.1081311171259,0.0,0.0,0.0,142.90409706046273,0.0,0.0,0.0,71.20478496154942,45.57511234265192,0.0,0.0,0.0,0.0,18.064791180046356,0.0,0.0,90.12488734389082,0.0,37.872639722988694,0.0,0.0,0.0,0.0,0.0,58.82318339303886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.861187837046074,0.0,0.0,0.0,56.4055559472608,64.55474829516778,0.0,22.369946722243558,16.592238624835264,0.0,70.14679811751502,0.0,179.16701121861132,1135.7751138844346
69657,217.23686450878049,374.5239326067921,233.55531068844917,228.8022854079708,300.0986038269717,274.6375065156347,251.56957539430798,599.0049861618755,458.55881515237826,546.9013481118232,400.742244330804,995.1548284323644,289.18890123438,261.80066497368904,357.6828653649178,175.6440281030445,158.59030837004406,257.49967812540234,319.6901745508353,386.8419628848131,566.9062790539468,82.28014744602423,696.827190312144,456.67661206844065,394.8820336055682,235.29273357215544,113.20998835554406,135.47759838064425,240.7028523288001,77.49134679960737,310.3538830045439,221.07823011085495,0.0,181.63242138721762,144.65416083228217,300.82350434313935,165.38402169838366,226.53721682847896,108.5566786481075,314.4537752950316,793.7288518712157,449.0984348919544,458.46101874864274,576.9391732730686,577.007048842867,380.70605866499073,821.4676889375685,504.1246562786434,534.043826805479,578.6869592893725,611.4452104079905,836.7228906524068,345.11915238736174,520.7868345088236,187.60943883932293,206.73116679070537,20443.623970006603
1663426,217.23686450878049,0.0,0.0,0.0,80.97898833426221,29.892517715987452,0.0,20.798784241731788,62.66021076616349,54.69013481118231,87.1178792023487,0.0,248.60098527166002,0.0,30.7101450060788,0.0,0.0,154.4998068752414,0.0,43.28301682627279,0.0,0.0,164.70460861923402,131.92879904199395,0.0,0.0,0.0,111.56978690170702,191.46817798881827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.97280899707744,27.607960065085766,0.0,0.0,89.67966423933709,103.9652340257418,102.73020630642607,0.0,102.23507015441021,0.0,92.5899134862996,102.52892247694963,67.554114401115,26.842600741239245,55.26717427440577,114.65021262403069,151.60285564651727,2852.367443550098
183710,217.23686450878049,1012.7971135282265,398.2417477123557,470.67898712496856,362.02371255317223,622.1380249639889,645.3306499245291,1094.016051115092,512.6744517231558,704.8950708996831,644.6723060973804,590.470794689074,279.04192224369996,349.06755329825205,673.816711015729,497.65807962529277,405.2863436123348,386.2495171881035,995.6065436011728,419.30422550451766,702.963786026894,436.0847814639284,647.3006296783884,750.9793176236578,520.358567648459,670.5842906806431,363.88924828567735,685.3572623962003,278.99648792656376,635.4290437567805,509.2986798023284,536.904273126362,419.64711492608484,332.9927725432323,705.912304861537,338.42644238603174,617.433681007299,323.62459546925567,367.88652208525315,351.4483370944471,766.1208918061301,538.9181218703453,639.4324735178437,732.383924621253,618.5931424531638,519.6939848442731,906.3141169029511,490.02326729182823,545.7810537682367,624.9819160325222,672.9625638941603,543.9883949142419,688.3209761503492,629.1955225086195,427.33261068956887,234.2953223627994,31055.063093346824
1549128,211.36559790043506,0.0,59.88597709960236,68.64068562239125,142.90409706046273,54.180188360227255,0.0,228.7866266590497,0.0,30.383408228434618,121.96503088328816,419.3998167885011,314.55634871108,0.0,18.064791180046356,0.0,276.06461086637296,173.8122827346466,0.0,0.0,219.20376123419277,0.0,58.74080447259396,0.0,36.90486295379142,0.0,0.0,0.0,180.5271392466001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.4226232118303,221.96737079649293,141.49079533356456,0.0,0.0,0.0,0.0,78.55839305785524,188.9761350138068,0.0,0.0,0.0,44.739893444487116,303.4009348541305,0.0,157.2988806271549,135.4957058283999,344.55194465117563,4509.288706820615
2008794,211.36559790043506,1160.4966925844262,829.4207828294926,846.568456009492,266.75431451286374,999.5310611283304,448.45011265941855,2667.7907254061306,498.4334947308459,1115.0710819835504,1123.820641710298,2766.5672124995863,172.49864284156,375.24761979562095,700.9138977857986,361.04605776736923,82.23201174743025,128.74983906270117,1091.5135959664235,554.5636530866202,1451.2800743781038,427.85676671932595,853.4693355723946,1045.282023178875,516.66808135308,670.5842906806431,517.5313753396299,549.879664015556,158.6450617621637,216.97577103890063,811.694770934961,562.1703565676025,324.272770624702,332.9927725432323,243.01899019823406,438.7009438337449,882.0481157247127,0.0,126.64945842279208,0.0,1088.7889250668197,800.892208890652,482.59054605120286,1138.931735839581,592.6018339467282,537.8228447807012,2078.7374851518753,705.06944934076,498.83214591720554,532.3920025462226,611.4452104079905,1287.083653326507,684.4863189016007,633.4468436066508,437.75535729175357,165.38493343256428,38807.017609395865
188711,211.36559790043506,158.24954898878536,116.77765534422458,52.29766523610762,133.37715725643187,67.25816486097177,393.76107453022115,67.94269518965717,136.7131871261749,188.3771310162946,209.08291008563688,154.5157219747109,182.64562183223998,218.16722081140753,144.51832944037085,224.43403590944575,0.0,141.6248229689713,296.85516208291847,232.64621544121624,181.41000929726297,271.52448657187995,179.67775485734623,426.23150459721126,129.16702033827,329.4098270010177,388.1485315047224,143.44686887362332,92.99882930885458,392.6228237846774,389.9318017236577,347.4086473170578,286.12303290414883,295.15268475422863,347.1699859974772,413.63231847181663,286.6656376105317,226.53721682847896,90.4638988734229,203.47008989678517,167.37325789458245,306.8839305095022,144.77716381536086,164.412717772118,197.5339446489094,229.632225861423,185.11947919719853,81.0829866741874,129.10949659033557,133.09800063655564,141.67632924087584,175.4036654625442,76.69314497496927,150.92189898010807,0.0,192.94908900465833,11228.470219772025
