taxonomy_id,name,taxonomy_lvl
34073,Variovorax paradoxus,S
3031997,Flavobacterium sp. YJ01,S
2820270,Candidatus Kaistella beijingensis,S
29380,Staphylococcus caprae,S
433286,Anaerocolumna cellulosilytica,S
357999,Sporomusa rhizae,S
43767,Prescottella equi,S
1884916,Candidatus Nanopelagicus abundans,S
2576904,Nostoc sp. TCL26-01,S
1184,Leptolyngbya boryana,S
57372,Mycoplasma suis,S
5865,Babesia bovis,S
3034358,Paraburkholderia sp. SUR17,S
96345,Flavobacterium psychrophilum,S
985043,Polaribacter sejongensis,S
979,Cellulophaga lytica,S
561061,Sphingobacterium psychroaquaticum,S
2672567,Bacillus aquiflavi,S
2315464,Bacillus salacetis,S
2806989,Metabacillus sp. cB07,S
1482,Virgibacillus halodenitrificans,S
3413030,Sporosarcina sp. FA9,S
29391,Gemella morbillorum,S
1218494,Lactobacillus helsingborgensis,S
1311,Streptococcus agalactiae,S
214851,Subdoligranulum variabile,S
3034020,Halomontanus rarus,S
1905730,Pectobacterium parmentieri,S
198832,Vibrio pomeroyi,S
680247,Sinorhizobium garamanticum,S
1637862,Burkholderia sp. LA-2-3-30-S1-D2,S
3151764,Flavobacterium sp. WV_118_3,S
3003258,Flavobacterium flavigenum,S
3228750,Flagellimonas cixiensis,S
666563,Aquimarina macrocephali,S
2767188,Amniculibacterium sp. G2-70,S
310300,Bacteroides pyogenes,S
1307839,Salinivirga cyanobacteriivorans,S
1974203,Gracilimonas sp.,S
86664,Priestia flexa,S
2912268,Paenibacillus melissococcoides,S
1912064,Staphylococcus sp. MI 10-1553,S
1903056,Macrococcoides bohemicum,S
1254,Pediococcus acidilactici,S
332101,Clostridium drakei,S
1460447,Terrisporobacter petrolearius,S
63577,Trichoderma atroviride,S
34406,Colletotrichum destructivum,S
5664,Leishmania major,S
2338073,Serratia inhibens,S
41202,Ewingella americana,S
777,Coxiella burnetii,S
363952,Comamonas thiooxydans,S
2781243,Tenacibaculum finnmarkense,S
343874,Empedobacter falsenii,S
1010,Sphingobacterium mizutaii,S
371601,Bacteroides xylanisolvens,S
28133,Prevotella nigrescens,S
2527964,Gimesia aquarii,S
759811,Lysinibacillus pakistanensis,S
79885,Alkalihalophilus pseudofirmus,S
641107,Clostridium sp. DL-VIII,S
1519,Clostridium tyrobutyricum,S
2682810,Iocasia fonsfrigidae,S
3051092,Streptomyces vilmorinianum,S
2546366,Rippkaea orientalis,S
3003348,Candidatus Chlorohelix allophototropha,S
280754,Pochonia chlamydosporia,S
45151,Pyrenophora tritici-repentis,S
796027,Sugiyamaella lignohabitans,S
47883,Pseudomonas synxantha,S
166935,Pseudoalteromonas translucida,S
730,[Haemophilus] ducreyi,S
1970738,Gilliamella apis,S
413712,Sphingomonas pseudosanguinis,S
218673,Sulfitobacter dubius,S
1758178,Celeribacter ethanolicus,S
2736252,Aquimarina sp. TRL1,S
2653681,Lacinutrix sp. WUR7,S
2926907,Abyssalbus ytuae,S
837,Porphyromonas gingivalis,S
2954547,Psychrobacillus sp. FSL W7-1457,S
2844358,Radiobacillus kanasensis,S
1504,Clostridium septicum,S
217159,Clostridium carboxidivorans,S
2929494,Faecalibacterium sp. I4-1-79,S
2696063,Anaerocolumna sedimenticola,S
2934315,Anaeropeptidivorans aminofermentans,S
3388429,Peptacetobacter sp. AB845,S
3350168,Herbiconiux sp. UC225_62,S
2566013,Cellulomonas shaoxiangyii,S
263511,Crocosphaera watsonii,S
2768948,Capilliphycus salinus,S
3457544,Thalassoporum mexicanum,S
498019,Candidozyma auris,S
1734106,Kwoniella shandongensis,S
357794,Psychromonas ingrahamii,S
1867846,Legionella clemsonensis,S
28082,Legionella anisa,S
1566379,Bradyrhizobium sp. UASWS1016,S
1325095,Bradyrhizobium guangzhouense,S
2596913,Sphingomonas sp. NBWT7,S
2185142,Altererythrobacter sp. ZODW24,S
3073563,Flavobacterium nakdongensis,S
683124,Flavobacterium haoranii,S
1019,Capnocytophaga sputigena,S
1336794,Formosa sp. Hel1_33_131,S
2201271,Pedobacter schmidteae,S
1390,Bacillus amyloliquefaciens,S
2597358,Sporosarcina sp. ANT_H38,S
1588,Lentilactobacillus hilgardii,S
149016,Streptococcus urinalis,S
831,Butyrivibrio fibrisolvens,S
3242369,Ihubacter sp. rT4E-8,S
68213,Streptomyces griseoaurantiacus,S
2742128,Actinomadura sp. NAK00032,S
1528104,Geodermatophilus sp. DSM 44513,S
1647413,Anabaena sp. WA102,S
1185873,Desertifilum tharense,S
216933,Spiroplasma chrysopicola,S
199306,Coccidioides posadasii,S
5855,Plasmodium vivax,S
2725477,Pseudomonas tohonis,S
1785128,Acinetobacter lactucae,S
313603,Maribacter sp. HTCC2170,S
3141462,Leeuwenhoekiella sp. A16,S
3063533,Flavivirga abyssicola,S
143223,Salegentibacter salegens,S
2069432,Pseudotamlana carrageenivorans,S
192389,Chryseobacterium daecheongense,S
280473,Aquiflexum balticum,S
1176482,Sulfurimonas gotlandica,S
1441095,Bacillus gobiensis,S
1281486,Lactococcus formosensis,S
3350403,Clostridium caseinilyticum,S
2763062,Roseburia rectibacter,S
1505,Paraclostridium sordellii,S
2903640,Streptomyces sp. NBC_00239,S
1907662,Raoultibacter timonensis,S
2570468,Spiroplasma sp. SV19,S
3239304,Leptotrichia alba,S
2424,Fervidobacterium nodosum,S
2208,Methanosarcina barkeri,S
2907156,Pseudoalteromonas sp. N1230-9,S
3028878,Ferrimonas sp. YFM,S
3149048,Marinomonas sp. THO17,S
288000,Bradyrhizobium sp. BTAi1,S
13690,Sphingobium yanoikuyae,S
2709690,Novosphingopyxis sp.,S
2605943,Hwanghaeella sp.,S
2813780,Alcaligenes sp. SORT26,S
28449,Neisseria subflava,S
3092665,Flavobacterium sp. KACC 22761,S
3342246,Aquimarina rhodophyticola,S
2675331,Bizionia sp. M204,S
1871047,Chryseobacterium sp.,S
3231511,Chryseobacterium sp. KCF3-3,S
3059076,Marivirga arenosa,S
1462615,Halarcobacter ebronensis,S
3391145,Sulfurimonas sp. CS5,S
2714855,Nitrosophilus alvini,S
2651284,Pradoshia sp. D12,S
2931921,Alicyclobacillus mengziensis,S
33959,Lactobacillus johnsonii,S
1604,Lactobacillus amylovorus,S
1329,Streptococcus canis,S
1761012,Candidatus Formimonas warabiya,S
3123317,Kineothrix sedimenti,S
1550240,Thermoanaerobacterium sp. RBIITD,S
1987356,Aurantimicrobium photophilum,S
47853,Micromonospora carbonacea,S
1306274,Nostoc flagelliforme,S
241425,Crinalium epipsammum,S
53953,Pyrococcus horikoshii,S
1486991,Candidatus Sodalis pierantonii,S
2518973,Pseudoalteromonas rhizosphaerae,S
106649,Acinetobacter guillouiae,S
738,Glaesserella parasuis,S
594679,Allofrancisella guangzhouensis,S
2704655,Gilliamella sp. ESL0443,S
2970925,Sphingobium sp. JS3065,S
160791,Rhizorhabdus wittichii,S
3349635,Oceanicaulis sp. LC35,S
57975,Burkholderia thailandensis,S
493,Neisseria canis,S
331648,Nonlabens spongiae,S
2937786,Seonamhaeicola sp. ML3,S
2966625,Chryseobacterium sp. MA9,S
2929799,Chryseobacterium oryzae,S
238,Elizabethkingia meningoseptica,S
1134405,Melioribacter roseus,S
2906515,Arcobacter iocasae,S
603050,Malaciobacter mytili,S
2563662,Treponema sp. OMZ 906,S
28202,Peredibacter starrii,S
171404,Paenibacillus agaridevorans,S
150055,Streptococcus lutetiensis,S
1498,Hathewaya histolytica,S
29347,[Clostridium] scindens,S
166485,Caminicella sporogenes,S
1179777,Mycoplasma feriruminatoris,S
157691,Leptotrichia shahii,S
4924,Scheffersomyces stipitis,S
2951803,Candidatus Lokiarchaeum ossiferum,S
2878098,Pectobacterium colocasium,S
2782665,Bradyrhizobium sp. 200,S
2082188,Sphingobium sp. YG1,S
1524259,Aliisedimentitalea scapharcae,S
2806551,Polaribacter sp. Q13,S
2749994,Cellulophaga sp. HaHa_2_1,S
2220073,Bdellovibrio sp. NC01,S
3400421,Psychrobacillus sp. BM2,S
2303505,Psychrobacillus sp. AK 1817,S
1290,Staphylococcus hominis,S
36845,Clostridium intestinale,S
2785025,Anaeromicropila herbilytica,S
89152,Peptacetobacter hiranonis,S
33900,Streptomyces murinus,S
2151,Mesoplasma florum,S
101028,Fusarium pseudograminearum,S
432096,Kazachstania africana,S
40410,Cryptococcus deneoformans,S
2594042,Promethearchaeum syntrophicum,S
2945589,Blochmannia endosymbiont of Camponotus sp. C-046,S
357240,Franconibacter helveticus,S
204042,Dickeya zeae,S
2782662,Bradyrhizobium sp. 195,S
380,Sinorhizobium fredii,S
39956,Methylobacterium mesophilicum,S
784,Orientia tsutsugamushi,S
3018315,Tenacibaculum retecalamus,S
1178778,Maribacter cobaltidurans,S
373672,Chryseobacterium gambrini,S
2861765,Dyadobacter sp. NIV53,S
1965231,Campylobacter pinnipediorum,S
2795386,Methylacidiphilum caldifontis,S
28182,Leptospira noguchii,S
1145276,Lysinibacillus varians,S
3399565,Fictibacillus sp. JL2B1089,S
1074467,Companilactobacillus heilongjiangensis,S
169679,Clostridium saccharobutylicum,S
208479,Enterocloster bolteae,S
484770,Pelosinus sp. UFO1,S
1930071,Methylomusa anaerophila,S
1920,Streptomyces nigrescens,S
75289,Pseudonocardia xinjiangensis,S
119532,Microcoleus vaginatus,S
5062,Aspergillus oryzae,S
1047171,Zymoseptoria tritici,S
113608,Tetrapisispora phaffii,S
2953747,Natronosalvus caseinilyticus,S
1609968,Methanobrevibacter sp. YE315,S
2956268,Paundivirus hollandii,S
158822,Cedecea neteri,S
470934,Pantoea vagans,S
247523,Pseudoalteromonas aliena,S
1381081,Vibrio panuliri,S
212667,Vibrio fortis,S
3111011,Grimontia sp. NTOU-MAR1,S
383750,Marinomonas arctica,S
2589986,Francisella sp. Scap27,S
2782641,Bradyrhizobium sp. 170,S
244734,Bradyrhizobium betae,S
2686077,Winogradskyella forsetii,S
2583587,Aggregatimonas sangjinii,S
1124835,Chryseobacterium carnipullorum,S
1628248,Empedobacter stercoris,S
1538644,Sphingobacterium sp. ML3W,S
1217282,Parabacteroides faecis,S
446683,Niabella soli,S
1882749,Opitutus sp. GAS368,S
2211140,Acidisarcina polymorpha,S
3395462,Macrococcus equi,S
81408,Saccharococcus caldoxylosilyticus,S
39490,Eubacterium ramulus,S
108150,Thermoanaerobacter italicus,S
2975842,Streptomyces sp. NBC_00820,S
67352,Kitasatospora purpeofusca,S
29559,Metamycoplasma hyosynoviae,S
1005039,Fimbriimonas ginsengisoli,S
324769,Kwoniella bestiolae,S
5868,Babesia microti,S
638,Arsenophonus nasoniae,S
291112,Photorhabdus asymbiotica,S
1697053,Thiopseudomonas alkaliphila,S
316,Stutzerimonas stutzeri,S
238836,Shewanella donghaensis,S
2829569,Bacterioplanoides sp. SCSIO 12839,S
2599927,Francisella salimarina,S
1763998,Rheinheimera sp. F8,S
1437360,Bradyrhizobium erythrophlei,S
1881061,Stappia sp. ES.058,S
1983755,Sphingobium sp. LB126,S
192812,Qipengyuania flava,S
1761016,Paraburkholderia caffeinilytica,S
169430,Paraburkholderia hospita,S
2038737,Flavobacterium ardleyense,S
996,Flavobacterium columnare,S
516051,Flagellimonas lutaonensis,S
3177515,Flagellimonas alginolytica,S
3093875,Olleya sp. R77988,S
536441,Chryseobacterium taklimakanense,S
108,Spirosoma linguale,S
1784714,Arcticibacterium luteifluviistationis,S
2961941,Sphingobacterium sp. LZ7M1,S
563172,Ferruginibacter lapsinanis,S
2875962,Candidatus Sulfidibacterium hydrothermale,S
1872629,Arcobacter sp.,S
2590551,Sulfurimonas marina,S
1424653,Caminibacter pacificus,S
1513297,Leptospira sp. GIMC2001,S
2819290,Bacillus arachidis,S
1125966,Polycladomyces abyssicola,S
1304,Streptococcus salivarius,S
1348613,Vallitalea pronyensis,S
1511,Acetoanaerobium sticklandii,S
1517,Thermoanaerobacterium thermosaccharolyticum,S
1582259,Gudongella oleilytica,S
2975793,Streptomyces sp. NBC_00631,S
2047,Rothia dentocariosa,S
2133,Spiroplasma citri,S
29562,Mesomycoplasma ovipneumoniae,S
171288,Mesomycoplasma molare,S
68886,Theileria orientalis,S
1229909,Candidatus Nitrosopumilus sediminis,S
1927128,Candidatus Enterovibrio altilux,S
1628392,Hahella sp. KA22,S
339,Xanthomonas campestris,S
754476,Methylophaga nitratireducenticrescens,S
454,Legionella israelensis,S
1267021,Frischella perrara,S
1752398,Sinorhizobium alkalisoli,S
1456591,Temperatibacter marinus,S
2665645,Flavobacterium sp. SLB02,S
2855841,Polaribacter sp. NJDZ03,S
320912,Maribacter dokdonensis,S
558152,Chryseobacterium piperi,S
2766984,Pedobacter riviphilus,S
28454,Sphingobacterium multivorum,S
995,Solitalea canadensis,S
570161,Marinifilum fragile,S
2293,Desulfobacter postgatei,S
71237,Mammaliicoccus vitulinus,S
3070996,Clostridium sp. MB40-C1,S
29358,Paraclostridium ghonii,S
2546359,Gloeothece verrucosa,S
61635,Acholeplasma brassicae,S
28903,Mycoplasmopsis bovis,S
42374,Candida dubliniensis,S
43080,Saccharolobus islandicus,S
985052,Vulcanisaeta moutnovskia,S
2689569,Colwellia sp. 20A7,S
137584,Thalassomonas viridans,S
1238,Piscirickettsia salmonis,S
2954771,Bradyrhizobium sp. Ash2021,S
2862866,Agrobacterium cucumeris,S
1526658,Bosea vaviloviae,S
2601646,Candidatus Sneabacter namystus,S
93220,Pandoraea pnomenusa,S
105560,Methylibium petroleiphilum,S
2547394,Flavobacterium nackdongense,S
2893886,Flavobacterium galactosidilyticum,S
871694,Flavobacterium ginsengisoli,S
573501,Leeuwenhoekiella palythoae,S
1721091,Chryseobacterium sp. IHB B 17019,S
1006,Marivirga tractuosa,S
2704465,Rhodocytophaga rosea,S
2764720,Olivibacter sp. SDN3,S
2725414,Chitinophaga oryzae,S
83564,Desulfosarcina ovata,S
2026187,Bacillus pacificus,S
2912824,Niallia sp. Man26,S
2880221,Mesobacillus sp. S13,S
2932255,Gracilibacillus salinarum,S
253703,Paenibacillus antarcticus,S
1636720,Anoxybacillus sp. PDR2,S
267818,Lactobacillus kefiranofaciens,S
2774633,Enterococcus sp. DIV0876,S
1488,Clostridium acetobutylicum,S
84022,Clostridium aceticum,S
410072,Coprococcus comes,S
1961,Streptomyces virginiae,S
46234,Anabaena sp. 90,S
77022,Cylindrospermopsis raciborskii,S
2102,Mycoplasma mycoides,S
3242468,Candidatus Izemoplasma sp. B36,S
98403,Drechmeria coniospora,S
647221,Plasmodium gaboni,S
138074,Serratia symbiotica,S
2201355,Pseudomonas sp. NFX1,S
3065648,Thalassotalea nanhaiensis,S
50719,Vibrio diabolicus,S
753,Pasteurella canis,S
648,Aeromonas caviae,S
3395318,Pseudothioglobus sp. nBUS_23,S
116598,Wolbachia endosymbiont of Diaphorina citri,S
35788,Rickettsia africae,S
709810,Azospirillum sp. TSA2s,S
2885633,Flavobacterium sp. N1719,S
1836467,Maribacter hydrothermalis,S
3093873,Algibacter sp. R77976,S
2086471,Adhaeribacter swui,S
2913614,Prevotella communis,S
2527990,Rosistilla oblonga,S
340071,Candidatus Criblamydia sequanensis,S
45656,Desulfonema limicola,S
48,Archangium gephyra,S
264697,Peribacillus muralis,S
2980026,Fervidibacillus albus,S
1855823,Macrococcoides canis,S
1245,Leuconostoc mesenteroides,S
259059,Liquorilactobacillus satsumensis,S
29466,Veillonella parvula,S
1798223,Leifsonia sp. 21MFCrub1.1,S
2795215,Brachybacterium halotolerans,S
1686,Bifidobacterium catenulatum,S
76335,Nostoc sp. ATCC 53789,S
2751170,Synechococcus sp. LTW-R,S
315358,Spiroplasma eriocheiris,S
5007,Brettanomyces bruxellensis,S
323732,Babesia duncani,S
2317,Methanosphaera stadtmanae,S
554,Pectobacterium carotovorum,S
3135644,Alteromonas sp. M12,S
2864207,Shewanella rhizosphaerae,S
668,Aliivibrio fischeri,S
3416667,Acinetobacter sp. KB005,S
3403077,Endozoicomonas sp. ALC020,S
97481,Phocoenobacter skyensis,S
2020875,Methyloprofundus sp.,S
578924,Bradyrhizobium sp. STM 3562,S
83626,Bradyrhizobium genosp. A,S
3080015,Bradyrhizobium sp. BEA-2-5,S
2028343,Rhizobium sp. 11515TR,S
2970891,Chitinibacter sp. SCUT-21,S
1914471,Sulfuritortus calidifontis,S
996801,Polaribacter reichenbachii,S
3137860,Tenacibaculum vairaonense,S
3450128,Leeuwenhoekiella sp. H156,S
2744027,Rasiella rasia,S
3157343,Chryseobacterium sp. SW-1,S
3344876,Bernardetia sp. OM2101,S
281120,Candidatus Amoebophilus asiaticus,S
2605989,Gimesia chilikensis,S
83453,Melittangium boletus,S
1855912,Luteitalea pratensis,S
1637975,Cytobacillus solani,S
2282849,Paenibacillus sp. H1-7,S
1536771,Paenibacillus sp. FSL R5-0912,S
116718,Paenibacillus azoreducens,S
33028,Staphylococcus saccharolyticus,S
33964,Leuconostoc citreum,S
69823,Selenomonas sputigena,S
301953,Caldicellulosiruptor acetigenus,S
455432,Nocardia terpenica,S
3239927,Dactylosporangium sp. CA-052675,S
2894081,Nocardioides okcheonensis,S
712357,Leptotrichia sp. oral taxon 212,S
2956380,Rosenblumvirus SA46CL1,S
3060302,Megavirus powaiense,S
3431482,Orthopoxvirus ectromelia,S
251542,Candidatus Blochmanniella chromaiodes,S
2678257,Pseudomonas sp. St316,S
2497879,Colwellia sp. Arc7-635,S
2829502,Photobacterium sp. GJ3,S
2852117,Vreelandella profundi,S
3153301,Methylomonas sp. AM2-LC,S
2807101,Microvirga sp. VF16,S
2682968,Hyphomicrobium sp. ghe19,S
2950605,Sphingomonas sp. QA11,S
1523415,Sphingomonas sp. AAP5,S
267128,Sphingopyxis granuli,S
2681549,Alterirhizorhabdus profundi,S
1931238,Pelagibius sp.,S
1503055,Burkholderia territorii,S
1333662,Polaribacter atrinae,S
616991,Arenibacter algicola,S
2487063,Chryseobacterium sp. G0162,S
2607656,Hymenobacter busanensis,S
2739058,Pedobacter foliorum,S
2579250,Nautilia sp. PV-1,S
181663,Desulfosudis oleivorans,S
2815309,Geobacter benzoatilyticus,S
2936682,Lysinibacillus sp. Ag94,S
582475,Lysinibacillus xylanilyticus,S
3070683,Neobacillus sp. OS1-33,S
417367,Paenisporosarcina antarctica,S
2774330,Tuanshanicoccus lijuaniae,S
1513,Clostridium tetani,S
1716543,Clostridium thermarum,S
1906,Streptomyces fradiae,S
110937,Rathayibacter festucae,S
2872154,Nocardioides coralli,S
2914041,Nostoc sp. UHCC 0870,S
70799,Nodularia spumigena,S
2967972,Spiroplasma endosymbiont of Anurida maritima,S
216931,Spiroplasma alleghenense,S
33923,Mycoplasmopsis felis,S
1859096,Cryptococcus deuterogattii,S
351671,Xenorhabdus doucetiae,S
1201031,Pectobacterium aroidearum,S
2722756,Brenneria izadpanahii,S
317,Pseudomonas syringae,S
303,Pseudomonas putida,S
1149133,Metapseudomonas furukawaii,S
107327,Pseudoalteromonas ulvae,S
1738770,Shewanella inventionis,S
691,Vibrio natriegens,S
106654,Acinetobacter nosocomialis,S
2006115,Acinetobacter piscicola,S
120107,Sphingobium cloacae,S
76259,Ferribacterium limneticum,S
3384157,Flavobacterium sp. PS2,S
2906078,Flavobacterium oreochromis,S
584609,Tenacibaculum jejuense,S
1714860,Aquimarina sp. BL5,S
279356,Aquimarina muelleri,S
3160833,Leeuwenhoekiella sp. LLG6367-2.1,S
1816680,Vaginella massiliensis,S
1756150,Elizabethkingia ursingii,S
2922728,Sulfurimonas sp. NW9,S
189381,Rossellomorea marisflavi,S
3115295,Paraperibacillus marinus,S
1622,Ligilactobacillus murinus,S
60520,Lactiplantibacillus paraplantarum,S
2932183,Xylocopilactobacillus apis,S
1309,Streptococcus mutans,S
1723361,Wukongibacter baidiensis,S
261299,Intestinibacter bartlettii,S
1260,Finegoldia magna,S
1278232,Keratinibaculum paraultunense,S
413889,Caldicellulosiruptor kronotskyensis,S
3026420,Streptomyces sp. MMBL 11-1,S
162426,Microbacterium hominis,S
1751286,Nostoc sp. NIES-3756,S
3349875,Nostoc sp. C117,S
3096217,Prochlorococcus sp. MIT 1223,S
718217,cyanobacterium endosymbiont of Epithemia turgida,S
859,Fusobacterium necrophorum,S
5518,Fusarium graminearum,S
2993314,Haladaptatus caseinilyticus,S
195522,Thermococcus nautili,S
516075,Providencia sneebia,S
182141,Pseudoalteromonas prydzensis,S
2890321,Sphingomonas radiodurans,S
3077926,Candidatus Tisiphia endosymbiont of Nemotelus uliginosus,S
2724,Hirschia baltica,S
488447,Burkholderia contaminans,S
1844971,Curvibacter sp. AEP1-3,S
3032586,Zobellia alginiliquefaciens,S
2058175,Antarcticibacterium flavum,S
34085,Riemerella anatipestifer,S
3127472,Bernardetia sp. ABR2-2B,S
28112,Tannerella forsythia,S
496057,Arachidicoccus ginsenosidivorans,S
3101350,Candidatus Palauibacter sp.,S
2847989,Geomonas subterranea,S
3052091,Bacillus sp. DX3.1,S
570278,Allobacillus halotolerans,S
2939413,Planococcus sp. 11815,S
2048654,Solibacillus sp. R5-41,S
2594496,Lactobacillus sp. PV037,S
2993455,Lactobacillus isalae,S
508451,Lactobacillus taiwanensis,S
44008,Enterococcus cecorum,S
1515,Acetivibrio thermocellus,S
89014,Blautia luti,S
3081750,Anaerocolumna sp. AGMB13020,S
28896,Thermoanaerobacterium saccharolyticum,S
58346,Streptomyces platensis,S
3016093,Verrucosispora sp. WMMD1129,S
3239906,Actinoplanes sp. CA-252034,S
1547448,Arachnia rubra,S
1397703,Brasilonema sennae,S
2789857,Synechococcus sp. CBW1107,S
3066322,Spiroplasma endosymbiont of Diplazon laetatorius,S
2663009,Fusobacterium pseudoperiodonticum,S
164452,Vulcanisaeta souniana,S
102862,Proteus penneri,S
137545,Serratia quinivorans,S
3230974,Candidatus Njordibacter sp. Uisw_058,S
56812,Shewanella frigidimarina,S
1328770,Vibrio cortegadensis,S
2743575,Acinetobacter sp. NEB 394,S
471,Acinetobacter calcoaceticus,S
1148157,Acinetobacter oleivorans,S
1872427,Alcanivorax sp.,S
2770636,Mannheimia bovis,S
731,Histophilus somni,S
421,Methylomonas methanica,S
185951,Sphingomonas aerolata,S
1332080,Sphingobium baderi,S
179636,Alicycliphilus denitrificans,S
463040,Bordetella genomosp. 13,S
518,Bordetella bronchiseptica,S
2877939,Vogesella sp. XCS3,S
311182,Denitratisoma oestradiolicum,S
3382189,Formosa sp. 4Alg 33,S
1913577,Christiangramia salexigens,S
2583814,Allotamlana fucoidanivorans,S
2487072,Epilithonimonas vandammei,S
2605747,Pedobacter aquae,S
2801997,Prevotella herbatica,S
2022749,Sulfurimonas sp.,S
1408204,Candidatus Endomicrobiellum trichonymphae,S
2796141,Bacillus sp. HNR-4,S
2777185,Pontibacillus sp. ALD_SL1,S
1338,Streptococcus intermedius,S
1313,Streptococcus pneumoniae,S
158847,Megamonas hypermegale,S
2903876,Streptomyces sp. NBC_01462,S
